SampleName,PMeco,ID,dw_g,timepoint_cmtv,sheet_name,formula_check,start_date,start_date_yyyy,start_date_mm,start_date_dd.d,measurement_date,measurement_date_yyyy,measurement_month_mm,measurement_date_dd.d,time_d,mgCO2_jar
18_ANpp_comp_20-30,ANpp,ANpp_20-30_2019_b,15.82,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
19_BSrf_comp_0-10,BSrf,BSrf_0-10_2019_b,15.86,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
20_BSrf_comp_10-20,BSrf,BSrf_10-20_2019_b,15.82,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,9.76574726
21_BSrf_comp_20-30,BSrf,BSrf_20-30_2019_b,15.45,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,2.897994339
22_BSwf_comp_0-10,BSwf,BSwf_0-10_2019_b,15.37,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,11.14491314
23_BSwf_comp_10-20,BSwf,BSwf_10-20_2019_b,15.11,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
24_BSwf_comp_20-30,BSwf,BSwf_20-30_2019_b,15.31,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
25_BSpp_comp_0-10,BSpp,BSpp_0-10_2019_b,15.38,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
26_BSpp_comp_10-20,BSpp,BSpp_10-20_2019_b,15.06,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
27_BSpp_comp_20-30,BSpp,BSpp_20-30_2019_b,15.42,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
1_GRrf_comp_0-10,GRrf,GRrf_0-10_2019_b,15.61,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
2_GRrf_comp_10-20,GRrf,GRrf_10-20_2019_b,15.8,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
3_GRrf_comp_20-30,GRrf,GRrf_20-30_2019_b,15.54,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
4_GRwf_comp_0-10,GRwf,GRwf_0-10_2019_b,15.46,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
5_GRwf_comp_10-20,GRwf,GRwf_10-20_2019_b,15.31,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
6_GRwf_comp_20-30,GRwf,GRwf_20-30_2019_b,15.31,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,9.71883521
7_GRpp_comp_0-10,GRpp,GRpp_0-10_2019_b,15.46,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
8_GRpp_comp_10-20,GRpp,GRpp_10-20_2019_b,15.53,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
9_GRpp_comp_20-30,GRpp,GRpp_20-30_2019_b,15.42,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
10_ANrf_comp_0-10,ANrf,ANrf_0-10_2019_b,15.36,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
11_ANrf_comp_10-20,ANrf,ANrf_10-20_2019_b,15.43,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
12_ANrf_comp_20-30,ANrf,ANrf_20-30_2019_b,15.83,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
13_ANwf_comp_0-10,ANwf,ANwf_0-10_2019_b,15.01,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
14_ANwf_comp_10-20,ANwf,ANwf_10-20_2019_b,14.92,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
15_ANwf_comp_20-30,ANwf,ANwf_20-30_2019_b,15.6,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
16_ANpp_comp_0-10,ANpp,ANpp_0-10_2019_b,15.6,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,11.15999522
17_ANpp_comp_10-20,ANpp,ANpp_10-20_2019_b,15.5,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
18_ANpp_comp_20-30,ANpp,ANpp_20-30_2019_b,15.82,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
19_BSrf_comp_0-10,BSrf,BSrf_0-10_2019_b,15.86,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
20_BSrf_comp_10-20,BSrf,BSrf_10-20_2019_b,15.82,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,11.61317954
21_BSrf_comp_20-30,BSrf,BSrf_20-30_2019_b,15.45,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,2.833074024
22_BSwf_comp_0-10,BSwf,BSwf_0-10_2019_b,15.37,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,16.35059894
23_BSwf_comp_10-20,BSwf,BSwf_10-20_2019_b,15.11,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
24_BSwf_comp_20-30,BSwf,BSwf_20-30_2019_b,15.31,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
25_BSpp_comp_0-10,BSpp,BSpp_0-10_2019_b,15.38,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
26_BSpp_comp_10-20,BSpp,BSpp_10-20_2019_b,15.06,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
27_BSpp_comp_20-30,BSpp,BSpp_20-30_2019_b,15.42,12,2019_IncRep_02.09.20,,44020.5,2020,7,8.5,44076.41667,2020,9,2.416666667,55.91666667,
